nb_nodes,seed,algo,time
738,0,glouton,306.408
738,1,glouton,313.232
738,2,glouton,317.853
738,3,glouton,314.326
738,4,glouton,315.964
738,5,glouton,317.484
738,6,glouton,309.555
738,7,glouton,300.839
738,8,glouton,318.78
738,9,glouton,305.793
739,0,glouton,310.528
739,1,glouton,309.566
739,2,glouton,318.005
739,3,glouton,308.197
739,4,glouton,308.713
739,5,glouton,310.797
739,6,glouton,326.865
739,7,glouton,308.635
739,8,glouton,310.766
739,9,glouton,320.75
740,0,glouton,320.013
740,1,glouton,306.95
740,2,glouton,320.3
740,3,glouton,322.911
740,4,glouton,304.096
740,5,glouton,306.161
740,6,glouton,321.582
740,7,glouton,316.956
740,8,glouton,309.947
740,9,glouton,313.774
741,0,glouton,321.767
741,1,glouton,328.383
741,2,glouton,311.932
741,3,glouton,312.906
741,4,glouton,322.965
741,5,glouton,324.085
741,6,glouton,311.048
741,7,glouton,314.161
741,8,glouton,315.343
741,9,glouton,324.381
742,0,glouton,310.421
742,1,glouton,310.744
742,2,glouton,314.098
742,3,glouton,322.811
742,4,glouton,313.591
742,5,glouton,325.696
742,6,glouton,327.484
742,7,glouton,314.733
742,8,glouton,309.644
742,9,glouton,313.36
743,0,glouton,323.311
743,1,glouton,319.925
743,2,glouton,311.393
743,3,glouton,319.371
743,4,glouton,327.041
743,5,glouton,311.024
743,6,glouton,314.495
743,7,glouton,315.742
743,8,glouton,322.805
743,9,glouton,315.282
744,0,glouton,311.622
744,1,glouton,313.841
744,2,glouton,326.017
744,3,glouton,314.019
744,4,glouton,320.103
744,5,glouton,316.701
744,6,glouton,324.365
744,7,glouton,314.671
744,8,glouton,334.661
744,9,glouton,317.317
745,0,glouton,319.562
745,1,glouton,323.449
745,2,glouton,314.379
745,3,glouton,316.859
745,4,glouton,326.121
745,5,glouton,323.467
745,6,glouton,316.8
745,7,glouton,315.524
745,8,glouton,320.752
745,9,glouton,316.223
746,0,glouton,316.553
746,1,glouton,313.647
746,2,glouton,325.168
746,3,glouton,323.94
746,4,glouton,315.198
746,5,glouton,313.89
746,6,glouton,315.988
746,7,glouton,324.586
746,8,glouton,312.196
746,9,glouton,315.31
747,0,glouton,318.285
747,1,glouton,330.459
747,2,glouton,315.967
747,3,glouton,312.056
747,4,glouton,313.827
747,5,glouton,329.399
747,6,glouton,317.315
747,7,glouton,314.984
747,8,glouton,316.422
747,9,glouton,329.488
748,0,glouton,328.507
748,1,glouton,317.657
748,2,glouton,316.386
748,3,glouton,319.506
748,4,glouton,329.301
748,5,glouton,320.781
748,6,glouton,317.186
748,7,glouton,317.892
748,8,glouton,345.961
748,9,glouton,324.151
749,0,glouton,318.349
749,1,glouton,315.108
749,2,glouton,322.529
749,3,glouton,327.327
749,4,glouton,319.05
749,5,glouton,320.27
749,6,glouton,316.221
749,7,glouton,327.125
749,8,glouton,326.14
749,9,glouton,320.877
750,0,glouton,349.575
750,1,glouton,326.494
750,2,glouton,326.596
750,3,glouton,328.281
750,4,glouton,321.854
750,5,glouton,315.422
750,6,glouton,316.657
750,7,glouton,327.153
750,8,glouton,323.228
750,9,glouton,326.881
751,0,glouton,317.742
751,1,glouton,320.99
751,2,glouton,338.749
751,3,glouton,314.715
751,4,glouton,316.967
751,5,glouton,317.655
751,6,glouton,339.68
751,7,glouton,326.361
751,8,glouton,316.861
751,9,glouton,321.791
752,0,glouton,316.428
752,1,glouton,332.089
752,2,glouton,329.401
752,3,glouton,320.102
752,4,glouton,321.423
752,5,glouton,323.149
752,6,glouton,333.462
752,7,glouton,331.44
752,8,glouton,318.767
752,9,glouton,326.413
753,0,glouton,329.575
753,1,glouton,328.612
753,2,glouton,322.119
753,3,glouton,335.388
753,4,glouton,327.412
753,5,glouton,324.363
753,6,glouton,332.761
753,7,glouton,363.966
753,8,glouton,356.297
753,9,glouton,322.374
754,0,glouton,327.308
754,1,glouton,325.851
754,2,glouton,335.997
754,3,glouton,325.138
754,4,glouton,345.496
754,5,glouton,321.507
754,6,glouton,326.269
754,7,glouton,328.768
754,8,glouton,331.968
754,9,glouton,324.814
755,0,glouton,326.186
755,1,glouton,324.064
755,2,glouton,336.022
755,3,glouton,333.29
755,4,glouton,322.961
755,5,glouton,334.837
755,6,glouton,324.077
755,7,glouton,343.601
755,8,glouton,345.608
755,9,glouton,324.005
756,0,glouton,328.862
756,1,glouton,323.785
756,2,glouton,325.406
756,3,glouton,336.601
756,4,glouton,321.637
756,5,glouton,316.291
756,6,glouton,319.528
756,7,glouton,334.576
756,8,glouton,338.046
756,9,glouton,327.621
757,0,glouton,326.074
757,1,glouton,339.496
757,2,glouton,954.159
757,3,glouton,333.846
757,4,glouton,333.165
757,5,glouton,334.917
757,6,glouton,355.116
757,7,glouton,349.08
757,8,glouton,335.388
757,9,glouton,339.5
758,0,glouton,333.745
758,1,glouton,333.325
758,2,glouton,359.887
758,3,glouton,348.635
758,4,glouton,349.112
758,5,glouton,355.861
758,6,glouton,335.305
758,7,glouton,366.572
758,8,glouton,513.08
758,9,glouton,336.187
759,0,glouton,337.456
759,1,glouton,325.953
759,2,glouton,335.742
759,3,glouton,341.977
759,4,glouton,323.936
759,5,glouton,331.641
759,6,glouton,332.293
759,7,glouton,348.516
759,8,glouton,342.02
759,9,glouton,348.562
760,0,glouton,324.092
760,1,glouton,324.299
760,2,glouton,332.026
760,3,glouton,352.858
760,4,glouton,336.241
760,5,glouton,328.335
760,6,glouton,337.854
760,7,glouton,340.397
760,8,glouton,338.587
760,9,glouton,325.16
761,0,glouton,328.75
761,1,glouton,325.019
761,2,glouton,329.048
761,3,glouton,344.147
761,4,glouton,338.18
761,5,glouton,339.025
761,6,glouton,323.823
761,7,glouton,331.493
761,8,glouton,338.848
761,9,glouton,334.629
762,0,glouton,332.98
762,1,glouton,331.31
762,2,glouton,328.941
762,3,glouton,332.415
762,4,glouton,337.942
762,5,glouton,335.633
762,6,glouton,332.091
762,7,glouton,327.197
762,8,glouton,326.403
762,9,glouton,340.599
763,0,glouton,341.669
763,1,glouton,340.775
763,2,glouton,328.325
763,3,glouton,331.245
763,4,glouton,329.52
763,5,glouton,343.035
763,6,glouton,343.321
763,7,glouton,335.766
763,8,glouton,334.175
763,9,glouton,331.845
764,0,glouton,335.812
764,1,glouton,358.32
764,2,glouton,344.456
764,3,glouton,341.99
764,4,glouton,333.0
764,5,glouton,333.75
764,6,glouton,331.298
764,7,glouton,332.6
764,8,glouton,341.776
764,9,glouton,347.355
765,0,glouton,337.457
765,1,glouton,334.827
765,2,glouton,332.753
765,3,glouton,333.324
765,4,glouton,340.107
765,5,glouton,344.556
765,6,glouton,340.307
765,7,glouton,333.411
765,8,glouton,336.623
765,9,glouton,332.246
766,0,glouton,336.812
766,1,glouton,340.829
766,2,glouton,342.814
766,3,glouton,338.311
766,4,glouton,335.543
766,5,glouton,337.233
766,6,glouton,339.234
766,7,glouton,334.891
766,8,glouton,345.64
766,9,glouton,355.39
767,0,glouton,335.102
767,1,glouton,334.362
767,2,glouton,334.954
767,3,glouton,361.31
767,4,glouton,339.743
767,5,glouton,333.33
767,6,glouton,340.575
767,7,glouton,346.378
767,8,glouton,345.98
767,9,glouton,336.188
768,0,glouton,336.519
768,1,glouton,341.759
768,2,glouton,334.531
768,3,glouton,334.763
768,4,glouton,344.035
768,5,glouton,354.931
768,6,glouton,344.782
768,7,glouton,336.643
768,8,glouton,335.582
768,9,glouton,338.393
769,0,glouton,334.4
769,1,glouton,340.319
769,2,glouton,343.549
769,3,glouton,336.56
769,4,glouton,340.38
769,5,glouton,338.172
769,6,glouton,337.405
769,7,glouton,335.599
769,8,glouton,333.962
769,9,glouton,338.499
770,0,glouton,334.618
770,1,glouton,343.013
770,2,glouton,339.337
770,3,glouton,345.067
770,4,glouton,338.646
770,5,glouton,338.262
770,6,glouton,337.173
770,7,glouton,338.794
770,8,glouton,341.759
770,9,glouton,342.879
771,0,glouton,341.454
771,1,glouton,344.24
771,2,glouton,346.762
771,3,glouton,340.723
771,4,glouton,340.328
771,5,glouton,345.805
771,6,glouton,341.123
771,7,glouton,342.767
771,8,glouton,341.949
771,9,glouton,336.857
772,0,glouton,339.484
772,1,glouton,356.784
772,2,glouton,340.897
772,3,glouton,348.285
772,4,glouton,341.723
772,5,glouton,341.921
772,6,glouton,341.766
772,7,glouton,345.108
772,8,glouton,354.001
772,9,glouton,343.964
773,0,glouton,356.788
773,1,glouton,343.34
773,2,glouton,346.402
773,3,glouton,345.019
773,4,glouton,338.975
773,5,glouton,339.243
773,6,glouton,339.403
773,7,glouton,384.123
773,8,glouton,372.562
773,9,glouton,378.281
774,0,glouton,362.46
774,1,glouton,375.761
774,2,glouton,367.493
774,3,glouton,358.891
774,4,glouton,381.857
774,5,glouton,373.522
774,6,glouton,361.563
774,7,glouton,340.067
774,8,glouton,346.225
774,9,glouton,345.063
775,0,glouton,360.283
775,1,glouton,343.082
775,2,glouton,354.668
775,3,glouton,352.962
775,4,glouton,347.226
775,5,glouton,343.272
775,6,glouton,341.817
775,7,glouton,345.3
775,8,glouton,345.777
775,9,glouton,342.387
776,0,glouton,378.893
776,1,glouton,347.223
776,2,glouton,346.177
776,3,glouton,339.631
776,4,glouton,344.759
776,5,glouton,341.697
776,6,glouton,345.309
776,7,glouton,342.241
776,8,glouton,340.5
776,9,glouton,345.07
777,0,glouton,343.271
777,1,glouton,346.654
777,2,glouton,339.818
777,3,glouton,341.15
777,4,glouton,340.975
777,5,glouton,352.053
777,6,glouton,348.472
777,7,glouton,343.33
777,8,glouton,350.318
777,9,glouton,347.943
778,0,glouton,346.341
778,1,glouton,346.423
778,2,glouton,347.394
778,3,glouton,344.499
778,4,glouton,345.134
778,5,glouton,350.281
778,6,glouton,339.218
778,7,glouton,352.269
778,8,glouton,346.728
778,9,glouton,344.25
779,0,glouton,346.001
779,1,glouton,340.447
779,2,glouton,359.114
779,3,glouton,348.986
779,4,glouton,349.512
779,5,glouton,351.512
779,6,glouton,348.668
779,7,glouton,348.178
779,8,glouton,348.288
779,9,glouton,345.653
780,0,glouton,344.15
780,1,glouton,348.14
780,2,glouton,339.903
780,3,glouton,349.802
780,4,glouton,352.562
780,5,glouton,345.239
780,6,glouton,345.31
780,7,glouton,363.278
780,8,glouton,345.111
780,9,glouton,346.439
781,0,glouton,348.967
781,1,glouton,349.379
781,2,glouton,348.029
781,3,glouton,350.092
781,4,glouton,349.864
781,5,glouton,345.307
781,6,glouton,348.897
781,7,glouton,342.395
781,8,glouton,345.869
781,9,glouton,347.902
782,0,glouton,348.892
782,1,glouton,368.532
782,2,glouton,353.338
782,3,glouton,361.96
782,4,glouton,346.063
782,5,glouton,350.155
782,6,glouton,350.926
782,7,glouton,352.226
782,8,glouton,352.729
782,9,glouton,359.986
783,0,glouton,353.143
783,1,glouton,353.431
783,2,glouton,353.415
783,3,glouton,359.615
783,4,glouton,353.729
783,5,glouton,353.902
783,6,glouton,350.638
783,7,glouton,347.605
783,8,glouton,348.503
783,9,glouton,345.423
784,0,glouton,349.418
784,1,glouton,353.117
784,2,glouton,356.917
784,3,glouton,352.713
784,4,glouton,358.537
784,5,glouton,356.589
784,6,glouton,350.265
784,7,glouton,351.668
784,8,glouton,357.055
784,9,glouton,353.407
785,0,glouton,362.009
785,1,glouton,354.483
785,2,glouton,354.261
785,3,glouton,357.314
785,4,glouton,355.507
785,5,glouton,352.818
785,6,glouton,350.781
785,7,glouton,358.884
785,8,glouton,355.968
785,9,glouton,354.754
786,0,glouton,358.384
786,1,glouton,350.885
786,2,glouton,351.691
786,3,glouton,354.874
786,4,glouton,353.825
786,5,glouton,357.41
786,6,glouton,348.71
786,7,glouton,353.673
786,8,glouton,354.361
786,9,glouton,358.23
787,0,glouton,366.633
787,1,glouton,361.49
787,2,glouton,360.668
787,3,glouton,359.68
787,4,glouton,358.544
787,5,glouton,356.545
787,6,glouton,358.161
787,7,glouton,356.835
787,8,glouton,356.667
787,9,glouton,355.616
788,0,glouton,355.28
788,1,glouton,359.099
788,2,glouton,359.566
788,3,glouton,355.964
788,4,glouton,359.038
788,5,glouton,361.401
788,6,glouton,387.686
788,7,glouton,375.445
788,8,glouton,369.469
788,9,glouton,426.951
789,0,glouton,373.337
789,1,glouton,411.149
789,2,glouton,378.915
789,3,glouton,367.108
789,4,glouton,375.273
789,5,glouton,383.257
789,6,glouton,364.978
789,7,glouton,398.933
789,8,glouton,508.117
789,9,glouton,372.238
790,0,glouton,392.209
790,1,glouton,378.877
790,2,glouton,358.835
790,3,glouton,386.26
790,4,glouton,379.848
790,5,glouton,384.402
790,6,glouton,394.81
790,7,glouton,389.241
790,8,glouton,390.881
790,9,glouton,357.935
791,0,glouton,355.218
791,1,glouton,371.995
791,2,glouton,390.236
791,3,glouton,398.808
791,4,glouton,389.367
791,5,glouton,397.537
791,6,glouton,372.208
791,7,glouton,361.243
791,8,glouton,373.78
791,9,glouton,387.11
792,0,glouton,389.445
792,1,glouton,360.605
792,2,glouton,355.037
792,3,glouton,363.026
792,4,glouton,363.019
792,5,glouton,360.659
792,6,glouton,360.025
792,7,glouton,363.122
792,8,glouton,355.696
792,9,glouton,362.038
793,0,glouton,359.388
793,1,glouton,368.472
793,2,glouton,360.322
793,3,glouton,357.303
793,4,glouton,360.472
793,5,glouton,364.543
793,6,glouton,356.035
793,7,glouton,361.974
793,8,glouton,369.697
793,9,glouton,367.739
794,0,glouton,368.015
794,1,glouton,365.899
794,2,glouton,363.541
794,3,glouton,367.26
794,4,glouton,366.662
794,5,glouton,365.953
794,6,glouton,364.021
794,7,glouton,371.357
794,8,glouton,364.909
794,9,glouton,360.076
795,0,glouton,361.479
795,1,glouton,362.922
795,2,glouton,377.143
795,3,glouton,366.924
795,4,glouton,368.226
795,5,glouton,364.101
795,6,glouton,362.53
795,7,glouton,360.374
795,8,glouton,362.96
795,9,glouton,359.166
796,0,glouton,380.354
796,1,glouton,357.584
796,2,glouton,363.077
796,3,glouton,366.305
796,4,glouton,366.909
796,5,glouton,361.564
796,6,glouton,367.972
796,7,glouton,366.296
796,8,glouton,360.112
796,9,glouton,377.551
797,0,glouton,373.357
797,1,glouton,363.231
797,2,glouton,359.297
797,3,glouton,369.481
797,4,glouton,367.217
797,5,glouton,367.531
797,6,glouton,364.135
797,7,glouton,363.235
797,8,glouton,363.363
797,9,glouton,364.702
798,0,glouton,372.069
798,1,glouton,360.103
798,2,glouton,360.24
798,3,glouton,363.512
798,4,glouton,363.296
798,5,glouton,368.259
798,6,glouton,365.39
798,7,glouton,365.596
798,8,glouton,370.037
798,9,glouton,366.232
799,0,glouton,372.073
799,1,glouton,371.9
799,2,glouton,365.581
799,3,glouton,368.004
799,4,glouton,369.096
799,5,glouton,371.904
799,6,glouton,370.69
799,7,glouton,372.989
799,8,glouton,368.476
799,9,glouton,369.037
800,0,glouton,373.63
800,1,glouton,385.144
800,2,glouton,368.528
800,3,glouton,367.062
800,4,glouton,365.776
800,5,glouton,373.35
800,6,glouton,369.476
800,7,glouton,366.909
800,8,glouton,365.811
800,9,glouton,367.296
801,0,glouton,369.882
801,1,glouton,367.45
801,2,glouton,370.268
801,3,glouton,371.125
801,4,glouton,368.627
801,5,glouton,368.106
801,6,glouton,364.756
801,7,glouton,364.473
801,8,glouton,367.015
801,9,glouton,368.125
802,0,glouton,370.016
802,1,glouton,361.82
802,2,glouton,367.842
802,3,glouton,369.771
802,4,glouton,365.005
802,5,glouton,371.752
802,6,glouton,372.631
802,7,glouton,366.301
802,8,glouton,369.878
802,9,glouton,372.456
803,0,glouton,369.995
803,1,glouton,374.281
803,2,glouton,370.898
803,3,glouton,384.035
803,4,glouton,375.288
803,5,glouton,380.795
803,6,glouton,371.649
803,7,glouton,373.86
803,8,glouton,379.145
803,9,glouton,372.611
804,0,glouton,385.851
804,1,glouton,374.745
804,2,glouton,374.114
804,3,glouton,368.965
804,4,glouton,373.035
804,5,glouton,367.654
804,6,glouton,372.07
804,7,glouton,372.63
804,8,glouton,371.324
804,9,glouton,371.59
805,0,glouton,387.536
805,1,glouton,375.836
805,2,glouton,373.512
805,3,glouton,366.382
805,4,glouton,370.909
805,5,glouton,374.166
805,6,glouton,370.162
805,7,glouton,372.47
805,8,glouton,371.057
805,9,glouton,372.692
806,0,glouton,369.601
806,1,glouton,380.701
806,2,glouton,372.272
806,3,glouton,374.137
806,4,glouton,365.298
806,5,glouton,371.291
806,6,glouton,373.258
806,7,glouton,371.741
806,8,glouton,374.81
806,9,glouton,372.796
807,0,glouton,375.482
807,1,glouton,370.872
807,2,glouton,370.764
807,3,glouton,376.384
807,4,glouton,369.641
807,5,glouton,377.182
807,6,glouton,375.751
807,7,glouton,398.279
807,8,glouton,373.597
807,9,glouton,375.853
808,0,glouton,378.195
808,1,glouton,377.469
808,2,glouton,367.6
808,3,glouton,377.525
808,4,glouton,376.181
808,5,glouton,376.385
808,6,glouton,371.074
808,7,glouton,375.397
808,8,glouton,374.276
808,9,glouton,373.409
809,0,glouton,377.244
809,1,glouton,374.151
809,2,glouton,377.855
809,3,glouton,380.163
809,4,glouton,376.024
809,5,glouton,375.938
809,6,glouton,375.322
809,7,glouton,378.11
809,8,glouton,380.601
809,9,glouton,377.011
810,0,glouton,382.212
810,1,glouton,386.683
810,2,glouton,390.405
810,3,glouton,378.755
810,4,glouton,384.097
810,5,glouton,378.197
810,6,glouton,381.57
810,7,glouton,389.54
810,8,glouton,380.108
810,9,glouton,380.576
811,0,glouton,382.973
811,1,glouton,381.779
811,2,glouton,381.304
811,3,glouton,383.929
811,4,glouton,377.522
811,5,glouton,379.997
811,6,glouton,376.049
811,7,glouton,384.149
811,8,glouton,381.256
811,9,glouton,380.774
812,0,glouton,377.961
812,1,glouton,390.289
812,2,glouton,420.862
812,3,glouton,379.328
812,4,glouton,375.672
812,5,glouton,375.817
812,6,glouton,379.601
812,7,glouton,382.822
812,8,glouton,399.651
812,9,glouton,383.643
813,0,glouton,389.697
813,1,glouton,387.017
813,2,glouton,382.155
813,3,glouton,383.38
813,4,glouton,380.591
813,5,glouton,380.32
813,6,glouton,381.668
813,7,glouton,384.621
813,8,glouton,383.31
813,9,glouton,385.055
814,0,glouton,381.902
814,1,glouton,393.112
814,2,glouton,381.149
814,3,glouton,383.396
814,4,glouton,389.736
814,5,glouton,388.359
814,6,glouton,386.898
814,7,glouton,386.046
814,8,glouton,379.336
814,9,glouton,381.927
815,0,glouton,391.674
815,1,glouton,385.692
815,2,glouton,386.535
815,3,glouton,382.398
815,4,glouton,387.162
815,5,glouton,381.745
815,6,glouton,386.953
815,7,glouton,384.418
815,8,glouton,385.701
815,9,glouton,390.356
816,0,glouton,383.85
816,1,glouton,385.028
816,2,glouton,379.558
816,3,glouton,389.028
816,4,glouton,389.155
816,5,glouton,390.326
816,6,glouton,385.406
816,7,glouton,392.696
816,8,glouton,389.965
816,9,glouton,385.026
817,0,glouton,393.387
817,1,glouton,387.48
817,2,glouton,389.955
817,3,glouton,388.449
817,4,glouton,390.097
817,5,glouton,398.006
817,6,glouton,384.009
817,7,glouton,385.153
817,8,glouton,387.7
817,9,glouton,388.101
818,0,glouton,388.531
818,1,glouton,384.547
818,2,glouton,410.048
818,3,glouton,434.592
818,4,glouton,419.236
818,5,glouton,385.53
818,6,glouton,385.633
818,7,glouton,388.579
818,8,glouton,395.189
818,9,glouton,387.746
819,0,glouton,400.913
819,1,glouton,390.774
819,2,glouton,389.23
819,3,glouton,393.91
819,4,glouton,389.438
819,5,glouton,385.83
819,6,glouton,389.372
819,7,glouton,391.881
819,8,glouton,387.182
819,9,glouton,399.444
820,0,glouton,388.476
820,1,glouton,389.897
820,2,glouton,417.05
820,3,glouton,388.583
820,4,glouton,387.222
820,5,glouton,394.786
820,6,glouton,386.497
820,7,glouton,390.768
820,8,glouton,392.341
820,9,glouton,384.17
821,0,glouton,395.199
821,1,glouton,391.515
821,2,glouton,385.028
821,3,glouton,388.604
821,4,glouton,391.43
821,5,glouton,391.467
821,6,glouton,385.619
821,7,glouton,418.203
821,8,glouton,388.735
821,9,glouton,395.447
822,0,glouton,396.284
822,1,glouton,390.404
822,2,glouton,388.815
822,3,glouton,389.909
822,4,glouton,390.749
822,5,glouton,389.414
822,6,glouton,403.406
822,7,glouton,398.581
822,8,glouton,395.629
822,9,glouton,391.686
823,0,glouton,412.839
823,1,glouton,397.036
823,2,glouton,391.209
823,3,glouton,389.226
823,4,glouton,392.679
823,5,glouton,390.58
823,6,glouton,384.556
823,7,glouton,390.054
823,8,glouton,396.189
823,9,glouton,397.317
824,0,glouton,395.178
824,1,glouton,401.1
824,2,glouton,409.271
824,3,glouton,389.006
824,4,glouton,391.332
824,5,glouton,397.407
824,6,glouton,391.09
824,7,glouton,398.327
824,8,glouton,386.285
824,9,glouton,406.864
825,0,glouton,387.826
825,1,glouton,408.338
825,2,glouton,388.925
825,3,glouton,393.284
825,4,glouton,392.489
825,5,glouton,390.164
825,6,glouton,419.366
825,7,glouton,391.59
825,8,glouton,393.947
825,9,glouton,397.738
826,0,glouton,412.155
826,1,glouton,410.992
826,2,glouton,398.377
826,3,glouton,395.428
826,4,glouton,479.007
826,5,glouton,392.032
826,6,glouton,403.812
826,7,glouton,410.065
826,8,glouton,409.962
826,9,glouton,407.526
827,0,glouton,398.101
827,1,glouton,393.664
827,2,glouton,396.65
827,3,glouton,398.125
827,4,glouton,400.827
827,5,glouton,403.811
827,6,glouton,401.878
827,7,glouton,392.789
827,8,glouton,394.817
827,9,glouton,396.35
828,0,glouton,396.676
828,1,glouton,407.471
828,2,glouton,404.88
828,3,glouton,407.498
828,4,glouton,392.033
828,5,glouton,390.939
828,6,glouton,394.68
828,7,glouton,405.079
828,8,glouton,407.332
828,9,glouton,407.88
829,0,glouton,396.536
829,1,glouton,396.213
829,2,glouton,399.991
829,3,glouton,397.988
829,4,glouton,408.64
829,5,glouton,410.027
829,6,glouton,397.367
829,7,glouton,398.617
829,8,glouton,400.266
829,9,glouton,416.388
830,0,glouton,412.688
830,1,glouton,398.392
830,2,glouton,400.582
830,3,glouton,404.126
830,4,glouton,410.974
830,5,glouton,409.042
830,6,glouton,407.696
830,7,glouton,398.389
830,8,glouton,401.475
830,9,glouton,398.402
831,0,glouton,407.327
831,1,glouton,406.245
831,2,glouton,416.046
831,3,glouton,397.61
831,4,glouton,400.114
831,5,glouton,401.997
831,6,glouton,408.433
831,7,glouton,403.528
831,8,glouton,399.224
831,9,glouton,400.432
832,0,glouton,402.955
832,1,glouton,413.868
832,2,glouton,411.312
832,3,glouton,413.173
832,4,glouton,400.76
832,5,glouton,403.341
832,6,glouton,397.088
832,7,glouton,410.593
832,8,glouton,414.884
832,9,glouton,403.222
833,0,glouton,400.131
833,1,glouton,404.206
833,2,glouton,414.901
833,3,glouton,416.449
833,4,glouton,405.63
833,5,glouton,427.256
833,6,glouton,401.659
833,7,glouton,418.179
833,8,glouton,416.09
833,9,glouton,416.409
834,0,glouton,430.479
834,1,glouton,406.383
834,2,glouton,410.853
834,3,glouton,416.977
834,4,glouton,411.85
834,5,glouton,404.911
834,6,glouton,392.645
834,7,glouton,406.607
834,8,glouton,410.008
834,9,glouton,404.608
835,0,glouton,411.274
835,1,glouton,400.841
835,2,glouton,408.178
835,3,glouton,408.698
835,4,glouton,403.535
835,5,glouton,409.846
835,6,glouton,403.593
835,7,glouton,415.289
835,8,glouton,410.583
835,9,glouton,402.268
836,0,glouton,402.428
836,1,glouton,405.522
836,2,glouton,416.316
836,3,glouton,417.509
836,4,glouton,415.364
836,5,glouton,400.566
836,6,glouton,406.565
836,7,glouton,439.034
836,8,glouton,408.55
836,9,glouton,411.035
837,0,glouton,408.91
837,1,glouton,417.963
837,2,glouton,413.813
837,3,glouton,407.873
837,4,glouton,491.039
837,5,glouton,425.988
837,6,glouton,432.827
837,7,glouton,413.783
837,8,glouton,411.489
837,9,glouton,406.847
838,0,glouton,421.073
838,1,glouton,417.501
838,2,glouton,403.602
838,3,glouton,413.93
838,4,glouton,416.335
838,5,glouton,425.415
838,6,glouton,422.581
838,7,glouton,411.121
838,8,glouton,406.338
838,9,glouton,410.893
839,0,glouton,416.342
839,1,glouton,422.74
839,2,glouton,414.008
839,3,glouton,409.211
839,4,glouton,427.44
839,5,glouton,420.827
839,6,glouton,419.176
839,7,glouton,416.767
839,8,glouton,409.593
839,9,glouton,424.35
840,0,glouton,422.693
840,1,glouton,410.538
840,2,glouton,412.637
840,3,glouton,413.518
840,4,glouton,452.211
840,5,glouton,410.034
840,6,glouton,409.148
840,7,glouton,411.334
840,8,glouton,421.377
840,9,glouton,424.194
841,0,glouton,413.079
841,1,glouton,415.017
841,2,glouton,418.688
841,3,glouton,423.946
841,4,glouton,410.126
841,5,glouton,410.406
841,6,glouton,407.753
841,7,glouton,414.896
841,8,glouton,421.858
841,9,glouton,410.938
842,0,glouton,406.733
842,1,glouton,420.664
842,2,glouton,420.972
842,3,glouton,413.939
842,4,glouton,410.269
842,5,glouton,415.203
842,6,glouton,478.326
842,7,glouton,412.794
842,8,glouton,409.278
842,9,glouton,420.004
843,0,glouton,420.564
843,1,glouton,413.974
843,2,glouton,415.865
843,3,glouton,423.574
843,4,glouton,421.756
843,5,glouton,421.642
843,6,glouton,415.873
843,7,glouton,417.728
843,8,glouton,425.382
843,9,glouton,421.073
844,0,glouton,415.314
844,1,glouton,419.424
844,2,glouton,424.412
844,3,glouton,423.677
844,4,glouton,412.15
844,5,glouton,412.418
844,6,glouton,423.825
844,7,glouton,423.802
844,8,glouton,415.627
844,9,glouton,420.556
845,0,glouton,432.235
845,1,glouton,424.64
845,2,glouton,420.937
845,3,glouton,416.92
845,4,glouton,423.634
845,5,glouton,420.753
845,6,glouton,417.558
845,7,glouton,410.452
845,8,glouton,424.223
845,9,glouton,429.163
846,0,glouton,416.23
846,1,glouton,414.547
846,2,glouton,418.228
846,3,glouton,430.711
846,4,glouton,422.321
846,5,glouton,412.017
846,6,glouton,416.426
846,7,glouton,425.8
846,8,glouton,427.722
846,9,glouton,416.615
847,0,glouton,420.086
847,1,glouton,429.795
847,2,glouton,416.106
847,3,glouton,416.528
847,4,glouton,427.616
847,5,glouton,444.023
847,6,glouton,431.597
847,7,glouton,413.608
847,8,glouton,427.205
847,9,glouton,425.405
848,0,glouton,420.101
848,1,glouton,422.031
848,2,glouton,423.638
848,3,glouton,429.207
848,4,glouton,439.845
848,5,glouton,419.607
848,6,glouton,424.694
848,7,glouton,430.066
848,8,glouton,419.51
848,9,glouton,417.047
849,0,glouton,428.272
849,1,glouton,428.322
849,2,glouton,416.866
849,3,glouton,431.45
849,4,glouton,427.798
849,5,glouton,430.07
849,6,glouton,416.504
849,7,glouton,419.173
849,8,glouton,433.412
849,9,glouton,418.736
850,0,glouton,427.196
850,1,glouton,430.6
850,2,glouton,428.89
850,3,glouton,422.717
850,4,glouton,427.981
850,5,glouton,425.332
850,6,glouton,435.686
850,7,glouton,412.166
850,8,glouton,431.694
850,9,glouton,422.046
851,0,glouton,423.461
851,1,glouton,436.152
851,2,glouton,422.534
851,3,glouton,422.429
851,4,glouton,431.19
851,5,glouton,431.528
851,6,glouton,428.158
851,7,glouton,429.139
851,8,glouton,447.928
851,9,glouton,429.351
852,0,glouton,424.466
852,1,glouton,430.422
852,2,glouton,425.704
852,3,glouton,422.143
852,4,glouton,431.712
852,5,glouton,447.272
852,6,glouton,421.632
852,7,glouton,422.973
852,8,glouton,451.855
852,9,glouton,423.98
853,0,glouton,427.477
853,1,glouton,430.842
853,2,glouton,432.637
853,3,glouton,421.259
853,4,glouton,423.766
853,5,glouton,428.451
853,6,glouton,424.04
853,7,glouton,424.052
853,8,glouton,420.735
853,9,glouton,434.567
854,0,glouton,424.772
854,1,glouton,428.993
854,2,glouton,426.269
854,3,glouton,430.333
854,4,glouton,424.825
