nb_nodes,seed,algo,time,ans
866,9,glouton,431.738,276
867,0,glouton,444.126,279
867,1,glouton,439.634,280
867,2,glouton,441.967,281
867,3,glouton,436.761,275
867,4,glouton,438.367,278
867,5,glouton,441.483,279
867,6,glouton,435.546,276
867,7,glouton,440.543,275
867,8,glouton,437.408,278
867,9,glouton,435.03,281
868,0,glouton,448.674,279
868,1,glouton,437.772,280
868,2,glouton,441.404,274
868,3,glouton,434.299,277
868,4,glouton,438.812,280
868,5,glouton,456.447,278
868,6,glouton,437.881,272
868,7,glouton,445.276,284
868,8,glouton,438.0,282
868,9,glouton,442.214,282
869,0,glouton,441.18,275
869,1,glouton,443.988,283
869,2,glouton,441.617,275
869,3,glouton,445.024,280
869,4,glouton,441.253,286
869,5,glouton,443.672,279
869,6,glouton,439.978,278
869,7,glouton,440.637,278
869,8,glouton,463.789,281
869,9,glouton,446.507,279
870,0,glouton,445.45,277
870,1,glouton,446.728,275
870,2,glouton,445.809,278
870,3,glouton,444.575,279
870,4,glouton,448.84,280
870,5,glouton,457.09,287
870,6,glouton,444.136,280
870,7,glouton,441.844,280
870,8,glouton,445.368,280
870,9,glouton,441.177,279
871,0,glouton,460.18,275
871,1,glouton,443.746,277
871,2,glouton,446.166,282
871,3,glouton,442.382,278
871,4,glouton,444.389,281
871,5,glouton,462.141,275
871,6,glouton,439.096,272
871,7,glouton,446.149,279
871,8,glouton,447.288,277
871,9,glouton,445.149,278
872,0,glouton,436.716,276
872,1,glouton,442.967,278
872,2,glouton,444.152,281
872,3,glouton,443.791,281
872,4,glouton,451.556,279
872,5,glouton,444.701,280
872,6,glouton,443.915,276
872,7,glouton,442.625,280
872,8,glouton,451.268,281
872,9,glouton,450.02,282
873,0,glouton,444.937,276
873,1,glouton,454.749,283
873,2,glouton,458.961,274
873,3,glouton,441.14,279
873,4,glouton,444.939,280
873,5,glouton,444.05,272
873,6,glouton,445.192,277
873,7,glouton,444.386,279
873,8,glouton,449.327,280
873,9,glouton,450.058,278
874,0,glouton,452.071,282
874,1,glouton,443.969,277
874,2,glouton,438.662,274
874,3,glouton,446.202,279
874,4,glouton,451.843,276
874,5,glouton,450.658,281
874,6,glouton,445.085,277
874,7,glouton,449.924,282
874,8,glouton,452.459,281
874,9,glouton,472.268,280
875,0,glouton,454.479,286
875,1,glouton,448.108,281
875,2,glouton,444.712,275
875,3,glouton,452.493,284
875,4,glouton,440.113,276
875,5,glouton,449.709,284
875,6,glouton,444.394,278
875,7,glouton,445.906,273
875,8,glouton,448.34,280
875,9,glouton,451.96,284
876,0,glouton,451.805,281
876,1,glouton,453.408,283
876,2,glouton,441.999,276
876,3,glouton,450.531,285
876,4,glouton,446.735,275
876,5,glouton,483.941,286
876,6,glouton,443.677,278
876,7,glouton,448.856,280
876,8,glouton,454.253,283
876,9,glouton,451.105,283
877,0,glouton,470.416,284
877,1,glouton,466.797,278
877,2,glouton,447.41,280
877,3,glouton,452.826,280
877,4,glouton,461.759,284
877,5,glouton,470.816,284
877,6,glouton,449.953,277
877,7,glouton,449.946,278
877,8,glouton,451.67,284
877,9,glouton,454.168,279
878,0,glouton,451.194,282
878,1,glouton,449.239,281
878,2,glouton,452.161,283
878,3,glouton,458.744,281
878,4,glouton,452.492,280
878,5,glouton,448.986,275
878,6,glouton,459.076,285
878,7,glouton,453.948,279
878,8,glouton,453.748,277
878,9,glouton,449.819,281
879,0,glouton,454.963,281
879,1,glouton,446.436,278
879,2,glouton,448.659,281
879,3,glouton,449.855,281
879,4,glouton,447.54,278
879,5,glouton,479.616,286
879,6,glouton,454.462,283
879,7,glouton,455.158,285
879,8,glouton,454.179,281
879,9,glouton,466.603,282
880,0,glouton,454.714,281
880,1,glouton,455.634,286
880,2,glouton,460.446,284
880,3,glouton,448.838,280
880,4,glouton,454.923,281
880,5,glouton,455.236,278
880,6,glouton,465.041,284
880,7,glouton,463.075,284
880,8,glouton,458.356,280
880,9,glouton,451.771,277
881,0,glouton,455.569,281
881,1,glouton,451.607,279
881,2,glouton,446.708,279
881,3,glouton,452.597,281
881,4,glouton,458.394,284
881,5,glouton,460.399,290
881,6,glouton,447.901,280
881,7,glouton,455.39,281
881,8,glouton,453.834,282
881,9,glouton,455.583,280
882,0,glouton,454.476,283
882,1,glouton,455.804,285
882,2,glouton,454.083,279
882,3,glouton,460.222,285
882,4,glouton,468.082,284
882,5,glouton,456.481,279
882,6,glouton,458.358,279
882,7,glouton,456.316,281
882,8,glouton,481.716,283
882,9,glouton,454.388,283
883,0,glouton,457.658,285
883,1,glouton,469.239,285
883,2,glouton,453.449,281
883,3,glouton,458.582,286
883,4,glouton,456.918,286
883,5,glouton,468.249,285
883,6,glouton,459.977,284
883,7,glouton,457.469,279
883,8,glouton,461.616,283
883,9,glouton,465.063,282
884,0,glouton,463.524,285
884,1,glouton,468.593,285
884,2,glouton,464.441,285
884,3,glouton,460.888,283
884,4,glouton,459.775,284
884,5,glouton,455.31,278
884,6,glouton,461.43,284
884,7,glouton,460.819,285
884,8,glouton,461.495,281
884,9,glouton,470.056,283
885,0,glouton,460.387,283
885,1,glouton,464.87,286
885,2,glouton,453.689,278
885,3,glouton,455.402,282
885,4,glouton,477.52,281
885,5,glouton,465.899,290
885,6,glouton,463.103,284
885,7,glouton,459.657,284
885,8,glouton,463.781,287
885,9,glouton,459.043,282
886,0,glouton,462.87,284
886,1,glouton,460.949,281
886,2,glouton,460.743,283
886,3,glouton,462.762,281
886,4,glouton,461.519,283
886,5,glouton,454.993,278
886,6,glouton,472.18,285
886,7,glouton,458.873,284
886,8,glouton,459.661,280
886,9,glouton,453.797,281
887,0,glouton,488.448,286
887,1,glouton,462.038,284
887,2,glouton,457.607,281
887,3,glouton,463.029,287
887,4,glouton,464.284,285
887,5,glouton,464.05,282
887,6,glouton,468.531,286
887,7,glouton,460.922,282
887,8,glouton,457.349,280
887,9,glouton,458.694,279
888,0,glouton,474.055,291
888,1,glouton,462.807,284
888,2,glouton,469.325,287
888,3,glouton,464.89,284
888,4,glouton,466.115,284
888,5,glouton,464.832,284
888,6,glouton,459.879,284
888,7,glouton,459.152,285
888,8,glouton,458.738,278
888,9,glouton,462.628,283
889,0,glouton,461.582,279
889,1,glouton,462.628,276
889,2,glouton,465.159,285
889,3,glouton,475.861,284
889,4,glouton,471.337,289
889,5,glouton,466.711,283
889,6,glouton,458.511,276
889,7,glouton,475.124,284
889,8,glouton,472.414,286
889,9,glouton,475.132,288
890,0,glouton,460.467,279
890,1,glouton,463.341,284
890,2,glouton,466.349,286
890,3,glouton,466.038,287
890,4,glouton,472.245,292
890,5,glouton,468.37,283
890,6,glouton,464.503,283
890,7,glouton,475.797,281
890,8,glouton,465.229,280
890,9,glouton,468.232,283
891,0,glouton,472.639,291
891,1,glouton,486.321,284
891,2,glouton,462.369,280
891,3,glouton,462.57,280
891,4,glouton,459.415,281
891,5,glouton,485.052,283
891,6,glouton,468.109,285
891,7,glouton,466.86,287
891,8,glouton,461.617,286
891,9,glouton,465.52,283
892,0,glouton,463.764,280
892,1,glouton,483.546,287
892,2,glouton,466.459,282
892,3,glouton,575.847,283
892,4,glouton,463.21,283
892,5,glouton,466.438,285
892,6,glouton,480.362,278
892,7,glouton,545.701,285
892,8,glouton,587.761,290
892,9,glouton,485.447,284
893,0,glouton,497.938,285
893,1,glouton,509.872,284
893,2,glouton,516.063,284
893,3,glouton,514.559,286
893,4,glouton,497.213,284
893,5,glouton,469.064,286
893,6,glouton,471.766,285
893,7,glouton,466.364,284
893,8,glouton,468.976,284
893,9,glouton,470.918,285
894,0,glouton,476.149,288
894,1,glouton,466.92,280
894,2,glouton,468.388,279
894,3,glouton,470.139,286
894,4,glouton,465.553,286
894,5,glouton,467.675,284
894,6,glouton,469.479,291
894,7,glouton,470.762,280
894,8,glouton,473.557,283
894,9,glouton,473.273,287
895,0,glouton,473.308,283
895,1,glouton,479.448,280
895,2,glouton,469.488,285
895,3,glouton,468.176,283
895,4,glouton,467.396,287
895,5,glouton,475.497,289
895,6,glouton,471.683,283
895,7,glouton,474.787,286
895,8,glouton,478.644,280
895,9,glouton,474.655,283
896,0,glouton,498.614,286
896,1,glouton,485.321,280
896,2,glouton,475.903,287
896,3,glouton,479.478,288
896,4,glouton,476.316,289
896,5,glouton,475.493,286
896,6,glouton,478.397,289
896,7,glouton,471.154,287
896,8,glouton,472.118,290
896,9,glouton,466.689,280
897,0,glouton,480.098,291
897,1,glouton,477.916,285
897,2,glouton,470.138,283
897,3,glouton,470.737,282
897,4,glouton,474.184,286
897,5,glouton,479.715,288
897,6,glouton,477.242,294
897,7,glouton,478.8,290
897,8,glouton,478.746,288
897,9,glouton,473.651,283
898,0,glouton,471.235,283
898,1,glouton,499.905,284
898,2,glouton,482.221,288
898,3,glouton,482.365,287
898,4,glouton,474.829,285
898,5,glouton,475.503,286
898,6,glouton,476.269,286
898,7,glouton,473.769,282
898,8,glouton,476.935,286
898,9,glouton,478.376,283
899,0,glouton,475.394,286
899,1,glouton,484.594,292
899,2,glouton,471.263,283
899,3,glouton,470.666,286
899,4,glouton,480.037,290
899,5,glouton,467.724,286
899,6,glouton,480.163,292
899,7,glouton,477.035,286
899,8,glouton,477.187,287
899,9,glouton,476.403,289
900,0,glouton,481.195,284
900,1,glouton,477.161,281
900,2,glouton,474.291,284
900,3,glouton,476.426,287
900,4,glouton,475.358,289
900,5,glouton,485.347,288
900,6,glouton,473.563,285
900,7,glouton,476.027,288
900,8,glouton,477.384,287
900,9,glouton,494.436,291
901,0,glouton,480.92,287
901,1,glouton,475.584,287
901,2,glouton,472.438,280
901,3,glouton,472.456,286
901,4,glouton,470.933,285
901,5,glouton,473.606,281
901,6,glouton,481.276,293
901,7,glouton,488.336,288
901,8,glouton,553.993,290
901,9,glouton,477.644,290
902,0,glouton,479.124,282
902,1,glouton,482.006,291
902,2,glouton,475.562,285
902,3,glouton,475.279,285
902,4,glouton,483.601,285
902,5,glouton,480.386,291
902,6,glouton,482.143,289
902,7,glouton,476.47,284
902,8,glouton,483.409,288
902,9,glouton,476.445,285
903,0,glouton,484.881,289
903,1,glouton,485.8,291
903,2,glouton,482.331,287
903,3,glouton,488.658,284
903,4,glouton,480.219,292
903,5,glouton,491.682,290
903,6,glouton,478.072,286
903,7,glouton,485.898,290
903,8,glouton,481.46,290
903,9,glouton,501.537,294
904,0,glouton,479.529,287
904,1,glouton,478.832,289
904,2,glouton,482.177,287
904,3,glouton,490.56,286
904,4,glouton,481.208,284
904,5,glouton,488.054,293
904,6,glouton,488.181,295
904,7,glouton,491.399,289
904,8,glouton,473.541,285
904,9,glouton,481.731,289
905,0,glouton,485.356,288
905,1,glouton,494.135,288
905,2,glouton,475.279,280
905,3,glouton,482.511,289
905,4,glouton,480.771,293
905,5,glouton,482.602,287
905,6,glouton,480.822,288
905,7,glouton,477.44,287
905,8,glouton,481.585,289
905,9,glouton,474.243,284
906,0,glouton,495.798,285
906,1,glouton,478.463,288
906,2,glouton,479.349,290
906,3,glouton,478.649,284
906,4,glouton,505.423,285
906,5,glouton,482.883,287
906,6,glouton,480.839,288
906,7,glouton,484.521,287
906,8,glouton,483.586,286
906,9,glouton,478.614,279
907,0,glouton,494.889,290
907,1,glouton,485.697,285
907,2,glouton,487.872,285
907,3,glouton,490.349,291
907,4,glouton,485.188,282
907,5,glouton,489.759,291
907,6,glouton,480.029,286
907,7,glouton,489.437,287
907,8,glouton,489.46,287
907,9,glouton,483.386,290
908,0,glouton,482.994,284
908,1,glouton,483.467,291
908,2,glouton,480.629,284
908,3,glouton,481.823,287
908,4,glouton,483.572,283
908,5,glouton,487.161,289
908,6,glouton,485.265,285
908,7,glouton,487.696,286
908,8,glouton,493.822,293
908,9,glouton,482.353,287
909,0,glouton,492.944,292
909,1,glouton,493.141,291
909,2,glouton,511.058,288
909,3,glouton,489.195,292
909,4,glouton,485.103,287
909,5,glouton,484.425,291
909,6,glouton,494.997,290
909,7,glouton,491.178,292
909,8,glouton,498.834,287
909,9,glouton,487.629,287
910,0,glouton,488.311,292
910,1,glouton,487.171,287
910,2,glouton,486.682,293
910,3,glouton,486.168,289
910,4,glouton,487.534,286
910,5,glouton,490.995,290
910,6,glouton,493.675,291
910,7,glouton,491.299,288
910,8,glouton,492.766,293
910,9,glouton,488.238,289
911,0,glouton,509.77,295
911,1,glouton,508.12,290
911,2,glouton,486.32,290
911,3,glouton,493.938,292
911,4,glouton,505.371,289
911,5,glouton,497.69,288
911,6,glouton,492.655,290
911,7,glouton,489.573,287
911,8,glouton,494.956,287
911,9,glouton,485.127,288
912,0,glouton,489.576,286
912,1,glouton,494.432,293
912,2,glouton,493.598,289
912,3,glouton,487.923,291
912,4,glouton,493.81,287
912,5,glouton,489.096,288
912,6,glouton,497.374,290
912,7,glouton,492.271,290
912,8,glouton,495.854,294
912,9,glouton,488.387,289
913,0,glouton,496.73,295
913,1,glouton,485.233,284
913,2,glouton,501.596,294
913,3,glouton,493.764,290
913,4,glouton,488.37,286
913,5,glouton,496.823,290
913,6,glouton,500.479,289
913,7,glouton,489.573,291
913,8,glouton,493.004,291
913,9,glouton,496.706,294
914,0,glouton,489.29,292
914,1,glouton,499.148,295
914,2,glouton,486.808,286
914,3,glouton,495.266,289
914,4,glouton,494.628,291
914,5,glouton,702.26,290
914,6,glouton,489.077,287
914,7,glouton,491.704,288
914,8,glouton,494.209,296
914,9,glouton,492.854,292
915,0,glouton,501.962,295
915,1,glouton,495.909,293
915,2,glouton,492.806,289
915,3,glouton,507.869,290
915,4,glouton,494.329,289
915,5,glouton,498.574,296
915,6,glouton,486.824,288
915,7,glouton,493.083,290
915,8,glouton,491.933,286
915,9,glouton,498.769,292
916,0,glouton,497.663,289
916,1,glouton,506.069,296
916,2,glouton,496.584,288
916,3,glouton,502.525,290
916,4,glouton,501.559,300
916,5,glouton,505.468,296
916,6,glouton,500.945,291
916,7,glouton,494.579,292
916,8,glouton,501.25,293
916,9,glouton,496.474,294
917,0,glouton,498.015,290
917,1,glouton,508.848,289
917,2,glouton,508.788,294
917,3,glouton,495.715,290
917,4,glouton,504.34,294
917,5,glouton,499.498,290
917,6,glouton,493.893,292
917,7,glouton,501.834,288
917,8,glouton,497.185,290
917,9,glouton,503.718,296
918,0,glouton,527.495,294
918,1,glouton,502.538,293
918,2,glouton,494.396,286
918,3,glouton,498.483,294
918,4,glouton,502.016,293
918,5,glouton,504.447,297
918,6,glouton,501.063,293
918,7,glouton,499.867,293
918,8,glouton,506.735,295
918,9,glouton,500.818,291
919,0,glouton,508.281,289
919,1,glouton,503.102,296
919,2,glouton,508.012,298
919,3,glouton,497.391,288
919,4,glouton,506.603,294
919,5,glouton,495.114,287
919,6,glouton,503.94,292
919,7,glouton,495.027,287
919,8,glouton,504.058,294
919,9,glouton,513.486,288
920,0,glouton,503.63,296
920,1,glouton,499.361,292
920,2,glouton,499.018,294
920,3,glouton,509.341,292
920,4,glouton,529.535,293
920,5,glouton,506.422,297
920,6,glouton,497.59,299
920,7,glouton,495.67,291
920,8,glouton,514.912,289
920,9,glouton,499.687,288
921,0,glouton,526.635,289
921,1,glouton,507.777,294
921,2,glouton,502.645,292
921,3,glouton,500.531,293
921,4,glouton,501.376,291
921,5,glouton,516.386,294
921,6,glouton,501.658,289
921,7,glouton,499.371,296
921,8,glouton,510.78,295
921,9,glouton,495.641,284
922,0,glouton,497.74,299
922,1,glouton,500.592,291
922,2,glouton,513.051,292
922,3,glouton,503.679,290
922,4,glouton,525.568,295
922,5,glouton,500.376,291
922,6,glouton,499.715,294
922,7,glouton,501.845,290
922,8,glouton,511.18,293
922,9,glouton,498.438,286
923,0,glouton,506.085,292
923,1,glouton,498.25,292
923,2,glouton,503.673,292
923,3,glouton,505.441,290
923,4,glouton,506.502,297
923,5,glouton,512.787,297
923,6,glouton,500.899,291
923,7,glouton,503.088,293
923,8,glouton,503.737,293
923,9,glouton,505.373,291
924,0,glouton,511.126,290
924,1,glouton,500.751,293
924,2,glouton,502.202,288
924,3,glouton,504.866,296
924,4,glouton,601.607,295
924,5,glouton,511.596,293
924,6,glouton,527.509,294
924,7,glouton,509.983,295
924,8,glouton,512.166,296
924,9,glouton,514.334,298
925,0,glouton,504.802,290
925,1,glouton,516.22,300
925,2,glouton,510.555,295
925,3,glouton,508.741,292
925,4,glouton,510.197,294
925,5,glouton,504.491,295
925,6,glouton,506.058,295
925,7,glouton,502.743,292
925,8,glouton,502.094,289
925,9,glouton,528.757,291
926,0,glouton,509.452,290
926,1,glouton,504.797,293
926,2,glouton,506.361,292
926,3,glouton,511.733,296
926,4,glouton,507.845,298
926,5,glouton,509.485,291
926,6,glouton,510.97,293
926,7,glouton,513.613,294
926,8,glouton,517.265,300
926,9,glouton,518.255,294
927,0,glouton,508.673,295
927,1,glouton,505.762,290
927,2,glouton,517.216,295
927,3,glouton,519.324,296
927,4,glouton,508.101,294
927,5,glouton,513.262,297
927,6,glouton,513.005,294
927,7,glouton,510.573,298
927,8,glouton,510.133,295
927,9,glouton,511.165,296
928,0,glouton,516.642,302
928,1,glouton,514.465,297
928,2,glouton,502.44,290
928,3,glouton,513.915,295
928,4,glouton,513.08,293
928,5,glouton,516.771,296
928,6,glouton,521.241,297
928,7,glouton,511.103,293
928,8,glouton,517.497,299
928,9,glouton,517.466,293
929,0,glouton,516.123,289
929,1,glouton,524.501,293
929,2,glouton,508.524,296
929,3,glouton,518.313,299
929,4,glouton,512.359,286
929,5,glouton,508.778,293
929,6,glouton,508.71,293
929,7,glouton,520.485,297
929,8,glouton,517.598,299
929,9,glouton,511.209,295
930,0,glouton,520.28,299
930,1,glouton,518.181,299
930,2,glouton,515.766,297
930,3,glouton,516.738,298
930,4,glouton,523.815,297
930,5,glouton,512.008,294
930,6,glouton,516.171,300
930,7,glouton,513.248,293
930,8,glouton,514.409,296
930,9,glouton,511.618,297
931,0,glouton,517.905,302
931,1,glouton,515.715,297
931,2,glouton,521.968,289
931,3,glouton,509.077,294
931,4,glouton,525.05,293
931,5,glouton,522.115,294
931,6,glouton,515.315,293
931,7,glouton,521.353,300
931,8,glouton,521.254,298
931,9,glouton,517.258,290
932,0,glouton,522.364,295
932,1,glouton,518.443,294
932,2,glouton,515.616,297
932,3,glouton,519.596,298
932,4,glouton,521.39,298
932,5,glouton,521.484,298
932,6,glouton,519.56,297
932,7,glouton,533.086,298
932,8,glouton,520.226,297
932,9,glouton,518.95,293
933,0,glouton,522.406,292
933,1,glouton,518.84,293
933,2,glouton,518.241,293
933,3,glouton,522.167,298
933,4,glouton,520.744,295
933,5,glouton,521.447,297
933,6,glouton,519.62,293
933,7,glouton,519.36,302
933,8,glouton,513.169,290
933,9,glouton,524.932,303
934,1,glouton,525.044,295
934,2,glouton,520.527,294
934,3,glouton,525.506,299
934,4,glouton,525.534,294
934,5,glouton,516.478,294
934,6,glouton,518.777,297
934,7,glouton,528.784,298
934,8,glouton,521.819,300
934,9,glouton,533.878,295
935,0,glouton,519.416,302
935,1,glouton,516.625,294
935,2,glouton,516.765,298
935,3,glouton,525.339,291
935,4,glouton,530.117,297
935,5,glouton,519.244,297
935,6,glouton,525.878,299
935,7,glouton,524.384,299
935,8,glouton,527.604,301
935,9,glouton,518.357,293
936,0,glouton,529.541,292
936,1,glouton,534.999,297
936,2,glouton,520.423,295
936,3,glouton,519.277,297
936,4,glouton,530.546,294
936,5,glouton,523.381,299
936,6,glouton,515.951,294
936,7,glouton,518.872,298
936,8,glouton,519.958,296
936,9,glouton,522.408,295
937,0,glouton,524.165,298
937,1,glouton,526.442,295
937,2,glouton,527.905,299
937,3,glouton,524.229,295
937,4,glouton,525.572,299
937,5,glouton,526.365,299
937,6,glouton,519.605,300
937,7,glouton,528.366,301
937,8,glouton,528.818,301
937,9,glouton,524.596,296
938,0,glouton,518.744,292
938,1,glouton,535.483,298
938,2,glouton,527.255,297
938,3,glouton,517.592,299
938,4,glouton,522.434,294
938,5,glouton,517.832,292
938,6,glouton,519.056,296
938,7,glouton,526.334,297
938,8,glouton,530.927,299
938,9,glouton,525.18,296
939,0,glouton,525.387,302
939,1,glouton,527.428,300
939,2,glouton,522.233,295
939,3,glouton,535.893,298
939,4,glouton,526.374,294
939,5,glouton,532.083,300
939,6,glouton,529.146,299
939,7,glouton,295.033,292
939,8,glouton,597.305,297
939,9,glouton,559.71,298
940,0,glouton,528.587,295
940,1,glouton,533.872,302
940,2,glouton,566.352,299
940,3,glouton,519.893,299
940,4,glouton,552.853,296
940,5,glouton,549.37,299
940,6,glouton,530.976,296
940,7,glouton,526.258,297
940,8,glouton,539.686,300
940,9,glouton,576.323,296
941,0,glouton,517.103,296
941,1,glouton,535.353,300
941,2,glouton,527.88,290
941,3,glouton,530.434,297
941,4,glouton,532.609,298
941,5,glouton,536.592,298
941,6,glouton,522.889,297
941,7,glouton,533.396,298
941,8,glouton,532.201,298
941,9,glouton,527.443,304
942,0,glouton,522.956,300
942,1,glouton,535.539,303
942,2,glouton,522.078,300
942,3,glouton,525.761,298
942,4,glouton,534.881,298
942,5,glouton,524.245,301
942,6,glouton,524.037,299
942,7,glouton,537.75,305
942,8,glouton,537.958,300
942,9,glouton,514.636,296
943,0,glouton,539.587,307
943,1,glouton,533.143,298
943,2,glouton,515.553,296
943,3,glouton,540.024,298
943,4,glouton,536.921,300
943,5,glouton,522.013,302
943,6,glouton,534.862,303
943,7,glouton,530.78,294
943,8,glouton,528.857,299
943,9,glouton,521.474,299
944,0,glouton,535.51,297
944,1,glouton,576.123,301
944,2,glouton,527.214,302
944,3,glouton,550.851,301
944,4,glouton,543.829,305
944,5,glouton,519.932,297
944,6,glouton,531.089,298
944,7,glouton,534.696,301
944,8,glouton,521.555,299
944,9,glouton,534.221,299
945,0,glouton,546.461,301
945,1,glouton,535.596,299
945,2,glouton,526.188,295
945,3,glouton,547.37,302
945,4,glouton,530.852,296
945,5,glouton,527.921,304
945,6,glouton,531.015,299
945,7,glouton,541.789,299
945,8,glouton,538.479,305
945,9,glouton,548.969,302
946,0,glouton,538.872,303
946,1,glouton,542.263,304
946,2,glouton,527.947,302
946,3,glouton,538.256,301
946,4,glouton,577.486,295
946,5,glouton,541.27,300
946,6,glouton,564.326,301
946,7,glouton,845.262,306
946,8,glouton,531.848,301
946,9,glouton,582.748,295
947,0,glouton,577.425,298
947,1,glouton,575.274,301
947,2,glouton,541.157,303
947,3,glouton,540.666,306
947,4,glouton,536.118,293
947,5,glouton,540.483,297
947,6,glouton,567.921,299
947,7,glouton,616.346,299
947,8,glouton,586.959,304
947,9,glouton,586.504,301
948,0,glouton,577.228,295
948,1,glouton,543.127,301
948,2,glouton,547.157,301
948,3,glouton,556.081,304
948,4,glouton,562.133,303
948,5,glouton,560.002,303
948,6,glouton,572.57,291
948,7,glouton,559.475,299
948,8,glouton,588.737,301
948,9,glouton,547.372,302
949,0,glouton,566.521,297
949,1,glouton,582.166,304
949,2,glouton,582.029,299
949,3,glouton,570.885,300
949,4,glouton,540.257,303
949,5,glouton,562.837,301
949,6,glouton,586.659,303
949,7,glouton,574.869,301
949,8,glouton,592.091,304
949,9,glouton,575.22,299
950,0,glouton,571.017,301
950,1,glouton,555.787,300
950,2,glouton,543.113,299
950,3,glouton,560.524,299
950,4,glouton,602.849,301
950,5,glouton,554.971,301
950,6,glouton,556.527,304
950,7,glouton,579.371,305
950,8,glouton,547.581,300
950,9,glouton,569.046,298
951,0,glouton,570.424,306
951,1,glouton,557.336,302
951,2,glouton,572.777,299
951,3,glouton,552.565,303
951,4,glouton,555.519,302
951,5,glouton,583.824,299
951,6,glouton,550.374,300
951,7,glouton,584.709,298
951,8,glouton,598.742,297
951,9,glouton,588.999,297
952,0,glouton,580.39,301
952,1,glouton,548.457,296
952,2,glouton,568.163,297
952,3,glouton,558.89,305
952,4,glouton,550.447,297
952,5,glouton,536.193,302
952,6,glouton,540.821,299
952,7,glouton,571.662,299
952,8,glouton,587.878,302
952,9,glouton,553.297,302
953,0,glouton,568.275,303
953,1,glouton,551.608,309
953,2,glouton,557.356,305
953,3,glouton,561.949,300
953,4,glouton,577.24,303
953,5,glouton,541.24,304
953,6,glouton,550.954,301
953,7,glouton,550.736,304
953,8,glouton,554.26,305
953,9,glouton,552.984,306
954,0,glouton,583.224,309
954,1,glouton,543.82,303
954,2,glouton,581.035,300
954,3,glouton,561.567,302
954,4,glouton,546.816,297
954,5,glouton,543.384,299
954,6,glouton,541.437,298
954,7,glouton,552.911,303
954,8,glouton,581.554,305
954,9,glouton,568.747,299
955,0,glouton,590.808,300
955,1,glouton,553.489,303
955,2,glouton,573.693,303
955,3,glouton,556.657,301
955,4,glouton,599.184,308
955,5,glouton,569.724,306
955,6,glouton,546.698,302
955,7,glouton,544.625,296
955,8,glouton,566.855,305
955,9,glouton,569.035,299
956,0,glouton,561.514,303
956,1,glouton,589.464,300
956,2,glouton,555.672,298
956,3,glouton,566.539,300
956,4,glouton,559.952,305
956,5,glouton,607.842,306
956,6,glouton,596.003,304
956,7,glouton,579.039,305
956,8,glouton,620.965,305
956,9,glouton,576.986,309
957,0,glouton,556.636,303
957,1,glouton,558.547,305
957,2,glouton,615.229,302
957,3,glouton,576.202,309
957,4,glouton,557.261,303
957,5,glouton,549.592,305
957,6,glouton,537.629,296
957,7,glouton,553.048,304
957,8,glouton,552.577,302
957,9,glouton,558.55,300
958,0,glouton,553.327,302
958,1,glouton,553.833,303
958,2,glouton,546.92,301
958,3,glouton,557.204,302
958,4,glouton,607.281,298
958,5,glouton,555.48,310
958,6,glouton,558.174,299
958,7,glouton,592.228,304
958,8,glouton,572.2,305
958,9,glouton,555.607,305
959,0,glouton,604.911,302
959,1,glouton,590.017,299
959,2,glouton,576.192,301
959,3,glouton,596.979,302
959,4,glouton,607.509,302
959,5,glouton,580.993,303
959,6,glouton,1040.7,307
959,7,glouton,570.537,308
959,8,glouton,596.29,306
959,9,glouton,582.478,304
960,0,glouton,581.466,304
960,1,glouton,583.459,302
960,2,glouton,597.054,307
960,3,glouton,571.764,304
960,4,glouton,615.75,308
960,5,glouton,574.996,304
960,6,glouton,581.625,302
960,7,glouton,584.705,298
960,8,glouton,609.611,300
960,9,glouton,610.242,301
961,0,glouton,593.226,303
961,1,glouton,558.841,303
961,2,glouton,602.597,301
961,3,glouton,599.564,305
961,4,glouton,597.291,300
961,5,glouton,554.749,298
961,6,glouton,555.353,302
961,7,glouton,572.725,305
961,8,glouton,556.998,304
961,9,glouton,593.658,301
962,0,glouton,591.753,304
962,1,glouton,608.521,309
962,2,glouton,601.918,305
962,3,glouton,596.512,305
962,4,glouton,600.338,308
962,5,glouton,605.701,306
962,6,glouton,588.739,300
962,7,glouton,570.684,307
962,8,glouton,597.854,310
962,9,glouton,599.353,304
963,0,glouton,599.359,309
963,1,glouton,598.538,306
963,2,glouton,579.382,300
963,3,glouton,602.591,303
963,4,glouton,604.403,305
963,5,glouton,564.965,303
963,6,glouton,591.047,309
963,7,glouton,657.069,308
963,8,glouton,562.313,304
963,9,glouton,566.076,303
964,0,glouton,609.855,303
964,1,glouton,582.76,305
964,2,glouton,558.476,300
964,3,glouton,572.053,311
964,4,glouton,592.931,302
964,5,glouton,566.299,298
964,6,glouton,593.431,305
964,7,glouton,597.72,302
964,8,glouton,602.28,305
964,9,glouton,567.209,301
965,0,glouton,597.252,309
965,1,glouton,543.184,302
965,2,glouton,554.658,303
965,3,glouton,593.135,305
965,4,glouton,591.582,299
965,5,glouton,615.013,304
965,6,glouton,583.334,303
965,7,glouton,593.663,303
965,8,glouton,631.996,304
965,9,glouton,550.144,302
966,0,glouton,554.08,305
966,1,glouton,626.264,304
966,2,glouton,560.913,304
966,3,glouton,581.266,309
966,4,glouton,596.554,310
966,5,glouton,570.439,305
966,6,glouton,564.392,298
966,7,glouton,558.136,305
